year,week,cbs_deaths,covid_deaths
2017,10,1830,0
2017,11,1849,0
2017,12,1692,0
2017,13,1782,0
2017,14,1794,0
2017,15,1719,0
2017,16,1768,0
2017,17,1772,0
2017,18,1696,0
2017,19,1724,0
2017,20,1584,0
2017,21,1646,0
2017,22,1620,0
2017,23,1549,0
2017,24,1590,0
2017,25,1491,0
2017,26,1587,0
2017,27,1549,0
2017,28,1525,0
2017,29,1512,0
2017,30,1484,0
2017,31,1536,0
2017,32,1552,0
2017,33,1545,0
2017,34,1527,0
2017,35,1568,0
2017,36,1596,0
2017,37,1590,0
2017,38,1562,0
2017,39,1532,0
2017,40,1708,0
2017,41,1695,0
2017,42,1648,0
2017,43,1644,0
2017,44,1757,0
2017,45,1608,0
2017,46,1753,0
2017,47,1700,0
2017,48,1740,0
2017,49,1765,0
2017,50,1797,0
2017,51,1815,0
2017,52,1929,0
2018,1,1998,0
2018,2,1941,0
2018,3,1945,0
2018,4,1928,0
2018,5,1854,0
2018,6,1983,0
2018,7,2024,0
2018,8,2116,0
2018,9,2187,0
2018,10,2204,0
2018,11,2089,0
2018,12,1997,0
2018,13,1948,0
2018,14,1988,0
2018,15,1782,0
2018,16,1687,0
2018,17,1639,0
2018,18,1661,0
2018,19,1572,0
2018,20,1486,0
2018,21,1460,0
2018,22,1481,0
2018,23,1513,0
2018,24,1441,0
2018,25,1500,0
2018,26,1633,0
2018,27,1588,0
2018,28,1585,0
2018,29,1724,0
2018,30,1642,0
2018,31,1723,0
2018,32,1450,0
2018,33,1505,0
2018,34,1495,0
2018,35,1584,0
2018,36,1617,0
2018,37,1516,0
2018,38,1645,0
2018,39,1553,0
2018,40,1606,0
2018,41,1715,0
2018,42,1542,0
2018,43,1660,0
2018,44,1706,0
2018,45,1640,0
2018,46,1541,0
2018,47,1534,0
2018,48,1780,0
2018,49,1787,0
2018,50,1720,0
2018,51,1741,0
2018,52,1758,0
2019,1,1943,0
2019,2,1820,0
2019,3,1839,0
2019,4,1828,0
2019,5,1812,0
2019,6,1882,0
2019,7,1764,0
2019,8,1820,0
2019,9,1772,0
2019,10,1690,0
2019,11,1829,0
2019,12,1632,0
2019,13,1665,0
2019,14,1698,0
2019,15,1612,0
2019,16,1736,0
2019,17,1698,0
2019,18,1613,0
2019,19,1643,0
2019,20,1557,0
2019,21,1486,0
2019,22,1541,0
2019,23,1544,0
2019,24,1444,0
2019,25,1526,0
2019,26,1512,0
2019,27,1537,0
2019,28,1558,0
2019,29,1482,0
2019,30,1514,0
2019,31,1491,0
2019,32,1548,0
2019,33,1486,0
2019,34,1542,0
2019,35,1642,0
2019,36,1441,0
2019,37,1559,0
2019,38,1540,0
2019,39,1648,0
2019,40,1638,0
2019,41,1654,0
2019,42,1622,0
2019,43,1724,0
2019,44,1638,0
2019,45,1698,0
2019,46,1674,0
2019,47,1712,0
2019,48,1688,0
2019,49,1731,0
2019,50,1719,0
2019,51,1826,0
2019,52,1718,0
2020,1,1822,0
2020,2,1891,0
2020,3,1831,0
2020,4,1730,0
2020,5,1848,0
2020,6,1728,0
2020,7,1825,0
2020,8,1777,0
2020,9,1778,0
2020,10,1826,0
2020,11,1730,5
2020,12,1865,44
2020,13,2040,190
2020,14,2383,451
2020,15,2569,664
2020,16,2525,657
2020,17,2269,546
2020,18,2239,543
2020,19,2182,510
2020,20,1989,380
2020,21,1918,360
2020,22,1656,272
2020,23,1751,245
2020,24,1721,234
2020,25,1670,200
2020,26,1674,138
2020,27,1565,98
2020,28,1571,84
2020,29,1513,57
2020,30,1540,30
2020,31,1547,18
2020,32,1571,18
2020,33,1517,16
2020,34,1578,19
2020,35,1486,10
2020,36,1517,12
2020,37,1527,13
2020,38,1513,12
2020,39,1563,11
2020,40,1547,17
2020,41,1543,22
2020,42,1612,16
2020,43,1570,43
2020,44,1691,82
2020,45,1673,157
2020,46,1868,235
2020,47,1989,332
2020,48,1959,417
2020,49,2148,476
2020,50,2117,499
2020,51,2299,644
2020,52,2316,641
